Date,Pin [kg/s]
27/07/2020,0.000500702
28/07/2020,0.000923078
29/07/2020,0.001905906
30/07/2020,0.001957037
31/07/2020,0.001647902
01/08/2020,0.001868152
02/08/2020,0.000761254
03/08/2020,0.000531036
04/08/2020,0.002631512
05/08/2020,0.001930683
06/08/2020,0.001559039
07/08/2020,0.00128777
08/08/2020,0.002228261
09/08/2020,0.000474624
10/08/2020,0.000462998
11/08/2020,0.002457897
12/08/2020,0.001850853
13/08/2020,0.002048005
14/08/2020,0.001992062
15/08/2020,0.003030123
16/08/2020,0.000503322
17/08/2020,0.000485887
18/08/2020,0.003028372
19/08/2020,0.002212049
20/08/2020,0.002281549
21/08/2020,0.002462881
22/08/2020,0.001638339
23/08/2020,0.000508987
24/08/2020,0.000463599
25/08/2020,0.001866286
26/08/2020,0.001005972
27/08/2020,0.000607851
28/08/2020,0.001984059
29/08/2020,0.001922822
30/08/2020,0.000805342
31/08/2020,0.001735606
01/09/2020,0.003682477
02/09/2020,0.003127859
03/09/2020,0.003054387
04/09/2020,0.002323422
05/09/2020,0.001199059
06/09/2020,0.000471623
07/09/2020,0.00051249
08/09/2020,0.001425272
09/09/2020,0.001594586
10/09/2020,0.000791065
11/09/2020,0.000464712
12/09/2020,0.000452701
13/09/2020,0.000488713
14/09/2020,0.000453276
15/09/2020,0.001447899
16/09/2020,0.001207565
17/09/2020,0.00111531
18/09/2020,0.001326033
19/09/2020,0.000455911
20/09/2020,0.000462448
21/09/2020,0.000706846
22/09/2020,0.001890038
23/09/2020,0.001667488
24/09/2020,0.001998372
25/09/2020,0.003654941
26/09/2020,0.004874072
27/09/2020,0.002807976
28/09/2020,0.001022918
29/09/2020,0.003753342
30/09/2020,0.004503397
01/10/2020,0.00492009
02/10/2020,0.004102373
03/10/2020,0.004557483
04/10/2020,0.005483664
05/10/2020,0.002251436
06/10/2020,0.004896396
07/10/2020,0.005034899
08/10/2020,0.005086008
09/10/2020,0.00501301
10/10/2020,0.004971929
11/10/2020,0.003837659
12/10/2020,0.002718911
13/10/2020,0.004437474
14/10/2020,0.004617043
15/10/2020,0.003202473
16/10/2020,0.003092516
17/10/2020,0.00274437
18/10/2020,0.000508051
19/10/2020,0.0010169
20/10/2020,0.001862008
21/10/2020,0.000827459
22/10/2020,0.000860699
23/10/2020,0.005165201
24/10/2020,0.002805651
25/10/2020,0.00222125
26/10/2020,0.000978852
27/10/2020,0.004092094
28/10/2020,0.005414196
29/10/2020,0.004908098
30/10/2020,0.005394568
31/10/2020,0.005380747
01/11/2020,0.004258298
02/11/2020,0.001804716
03/11/2020,0.003712986
04/11/2020,0.003406499
05/11/2020,0.00391087
06/11/2020,0.002520545
07/11/2020,0.001839511
08/11/2020,0.001172616
09/11/2020,0.000608362
10/11/2020,0.002768908
11/11/2020,0.002757437
12/11/2020,0.00287723
13/11/2020,0.001961441
14/11/2020,0.002368271
15/11/2020,0.000515199
16/11/2020,0.000522237
17/11/2020,0.002210831
18/11/2020,0.002743792
19/11/2020,0.00226993
20/11/2020,0.001641969
21/11/2020,0.00246267
22/11/2020,0.000623266
23/11/2020,0.000678789
24/11/2020,0.002604368
25/11/2020,0.002616637
26/11/2020,0.001567275
27/11/2020,0.003021311
28/11/2020,0.003222489
29/11/2020,0.000600706
30/11/2020,0.000698888
01/12/2020,0.002816899
02/12/2020,0.003398485
03/12/2020,0.003415792
04/12/2020,0.000864686
05/12/2020,0.000645807
06/12/2020,0.000522459
07/12/2020,0.00048258
08/12/2020,0.001653703
09/12/2020,0.000948423
10/12/2020,0.003481559
11/12/2020,0.003262886
12/12/2020,0.002345837
13/12/2020,0.000618956
14/12/2020,0.001162201
15/12/2020,0.003116493
16/12/2020,0.00327415
17/12/2020,0.003899385
18/12/2020,0.003536191
19/12/2020,0.00388522
20/12/2020,0.000718594
21/12/2020,0.000629042
22/12/2020,0.003496325
23/12/2020,0.003436961
24/12/2020,0.003324384
25/12/2020,0.003050946
26/12/2020,0.001082739
27/12/2020,0.000832662
28/12/2020,0.000681534
29/12/2020,0.002970133
30/12/2020,0.002742144
31/12/2020,0.001775997
01/01/2021,0.000602316
02/01/2021,0.000595882
03/01/2021,0.000759141
04/01/2021,0.000678268
05/01/2021,0.002792823
06/01/2021,0.002293277
07/01/2021,0.001612564
08/01/2021,0.002836004
09/01/2021,0.002687747
10/01/2021,0.001243747
11/01/2021,0.001187366
12/01/2021,0.003166506
13/01/2021,0.003197159
14/01/2021,0.003273864
15/01/2021,0.00358865
16/01/2021,0.003654535
17/01/2021,0.000921984
18/01/2021,0.000857177
19/01/2021,0.003360701
20/01/2021,0.003556932
21/01/2021,0.002788265
22/01/2021,0.002495669
23/01/2021,0.002996165
24/01/2021,0.001299695
25/01/2021,0.001103911
26/01/2021,0.002941523
27/01/2021,0.003031522
28/01/2021,0.003019495
29/01/2021,0.004376535
30/01/2021,0.004899123
31/01/2021,0.005297861
01/02/2021,0.002401458
02/02/2021,0.004548199
03/02/2021,0.005047728
04/02/2021,0.005729914
05/02/2021,0.005476038
06/02/2021,0.005187166
07/02/2021,0.005135559
08/02/2021,0.00440594
09/02/2021,0.005177881
10/02/2021,0.00519737
11/02/2021,0.005241154
12/02/2021,0.0052071
13/02/2021,0.004966406
14/02/2021,0.003538633
15/02/2021,0.001737025
16/02/2021,0.003912806
17/02/2021,0.004077084
18/02/2021,0.004016581
19/02/2021,0.004060027
20/02/2021,0.00384644
21/02/2021,0.001949972
22/02/2021,0.001278211
23/02/2021,0.003893419
24/02/2021,0.00433626
25/02/2021,0.004377368
26/02/2021,0.005142947
27/02/2021,0.004846315
28/02/2021,0.004007156
01/03/2021,0.003037552
02/03/2021,0.004091442
03/03/2021,0.004640701
04/03/2021,0.004868091
05/03/2021,0.004474057
06/03/2021,0.004141997
07/03/2021,0.003272857
08/03/2021,0.002362352
09/03/2021,0.003014021
10/03/2021,0.003836097
11/03/2021,0.004393815
12/03/2021,0.003449397
13/03/2021,0.003322852
14/03/2021,0.002778194
15/03/2021,0.002984125
16/03/2021,0.003999165
17/03/2021,0.003581708
18/03/2021,0.003401658
19/03/2021,0.003644792
20/03/2021,0.003425749
21/03/2021,0.000604302
22/03/2021,0.000770737
23/03/2021,0.00319321
24/03/2021,0.003520459
25/03/2021,0.003190464
26/03/2021,0.002952683
27/03/2021,0.003500999
28/03/2021,0.002480561
29/03/2021,0.001194989
30/03/2021,0.003542549
31/03/2021,0.004525377
01/04/2021,0.004103722
02/04/2021,0.003596692
03/04/2021,0.001575779
04/04/2021,0.000620633
05/04/2021,0.001363197
06/04/2021,0.000983574
07/04/2021,0.003171713
08/04/2021,0.003781591
09/04/2021,0.003615461
10/04/2021,0.00370743
11/04/2021,0.00114855
12/04/2021,0.001143224
13/04/2021,0.004875929
14/04/2021,0.00468346
15/04/2021,0.004068413
16/04/2021,0.00412793
17/04/2021,0.004081717
18/04/2021,0.003267867
19/04/2021,0.003310184
20/04/2021,0.003046097
21/04/2021,0.002841486
22/04/2021,0.002908191
23/04/2021,0.003097824
24/04/2021,0.002776799
25/04/2021,0.002143311
26/04/2021,0.002085122
27/04/2021,0.001898419
28/04/2021,0.000943593
29/04/2021,0.001112054
30/04/2021,0.001171454
01/05/2021,0.001262796
02/05/2021,0.001030153
03/05/2021,0.001218368
04/05/2021,0.001171386
05/05/2021,0.000573654
06/05/2021,0.000716133
07/05/2021,0.002969568
08/05/2021,0.003498192
09/05/2021,0.001362017
10/05/2021,0.000869653
11/05/2021,0.001729275
12/05/2021,0.003261975
13/05/2021,0.004543925
14/05/2021,0.004924005
15/05/2021,0.005203702
16/05/2021,0.005141787
17/05/2021,0.003143689
18/05/2021,0.005693404
19/05/2021,0.005850295
20/05/2021,0.006016972
21/05/2021,0.006128381
22/05/2021,0.005947047
23/05/2021,0.006164684
24/05/2021,0.005197793
25/05/2021,0.005842318
26/05/2021,0.004634642
27/05/2021,0.003845124
28/05/2021,0.004051999
29/05/2021,0.00419588
30/05/2021,0.004261566
31/05/2021,0.003026313
01/06/2021,0.005185732
02/06/2021,0.004302326
03/06/2021,0.004269038
04/06/2021,0.004343806
05/06/2021,0.004369603
06/06/2021,0.004469809
07/06/2021,0.004257109
08/06/2021,0.004335516
09/06/2021,0.004257728
10/06/2021,0.004508606
11/06/2021,0.004298978
12/06/2021,0.004314401
13/06/2021,0.00428486
14/06/2021,0.00376219
15/06/2021,0.003794041
16/06/2021,0.003993866
17/06/2021,0.004223723
18/06/2021,0.004202403
19/06/2021,0.00434285
20/06/2021,0.004204819
21/06/2021,0.002905341
22/06/2021,0.004041734
23/06/2021,0.005965034
24/06/2021,0.005939726
25/06/2021,0.006112609
26/06/2021,0.006694343
27/06/2021,0.00400537
28/06/2021,0.002904617
29/06/2021,0.004840118
30/06/2021,0.006639998
01/07/2021,0.005138549
02/07/2021,0.004384606
03/07/2021,0.004518918
04/07/2021,0.004601771
05/07/2021,0.004470932
06/07/2021,0.004558343
07/07/2021,0.005722345
08/07/2021,0.006129832
09/07/2021,0.006676711
10/07/2021,0.006609741
11/07/2021,0.006008089
12/07/2021,0.006499625
13/07/2021,0.006889126
14/07/2021,0.02017249
15/07/2021,0.01651479
16/07/2021,0.02070498
17/07/2021,0.01887079
18/07/2021,0.01134491
19/07/2021,0.007865327
20/07/2021,0.006191859
21/07/2021,0.005641709
22/07/2021,0.005430271
23/07/2021,0.005270512
24/07/2021,0.005227485
25/07/2021,0.005281639
26/07/2021,0.005539003
27/07/2021,0.004227803
28/07/2021,0.002883435
29/07/2021,0.002173383
30/07/2021,0.001878231
31/07/2021,0.002150618
01/08/2021,0.001639854
02/08/2021,0.002282108
03/08/2021,0.002399842
04/08/2021,0.00317984
05/08/2021,0.0040818
06/08/2021,0.004077186
07/08/2021,0.004195238
08/08/2021,0.004823592
09/08/2021,0.00295278
10/08/2021,0.005799474
11/08/2021,0.005612309
12/08/2021,0.005486384
13/08/2021,0.005456978
14/08/2021,0.005393507
15/08/2021,0.00351506
16/08/2021,0.001558704
17/08/2021,0.002627639
18/08/2021,0.001935358
19/08/2021,0.002017492
20/08/2021,0.002431026
21/08/2021,0.002245152
22/08/2021,0.001757593
23/08/2021,0.001183969
24/08/2021,0.002043006
25/08/2021,0.002156513
26/08/2021,0.002408299
27/08/2021,0.0019241
28/08/2021,0.001557442
29/08/2021,0.000980741
30/08/2021,0.000498911
31/08/2021,0.001583222
01/09/2021,0.00190858
02/09/2021,0.00166986
03/09/2021,0.001692831
04/09/2021,0.00166659
05/09/2021,0.001396208
06/09/2021,0.000509719
07/09/2021,0.001197797
08/09/2021,0.00131613
09/09/2021,0.001083127
10/09/2021,0.001538333
11/09/2021,0.001437748
12/09/2021,0.000432919
13/09/2021,0.000463216
14/09/2021,0.001189593
15/09/2021,0.001813403
16/09/2021,0.001755433
17/09/2021,0.001543957
18/09/2021,0.001492671
19/09/2021,0.00043868
20/09/2021,0.000779284
21/09/2021,0.001774707
22/09/2021,0.001691094
23/09/2021,0.001634125
24/09/2021,0.001284347
25/09/2021,0.001549928
26/09/2021,0.000528342
27/09/2021,0.000856544
28/09/2021,0.001669986
29/09/2021,0.001638919
30/09/2021,0.001505393
01/10/2021,0.001337648
02/10/2021,0.001579769
03/10/2021,0.000728871
04/10/2021,0.000308056
05/10/2021,0.00204084
06/10/2021,0.002003823
07/10/2021,0.001989068
08/10/2021,0.001803275
09/10/2021,0.002034852
10/10/2021,0.000634399
11/10/2021,0.00040419
12/10/2021,0.001466747
13/10/2021,0.000772163
14/10/2021,0.000897273
15/10/2021,0.000745742
16/10/2021,0.001511149
17/10/2021,0.000390483
18/10/2021,0.000588289
19/10/2021,0.000566255
20/10/2021,0.000828835
21/10/2021,0.000790971
22/10/2021,0.001140842
23/10/2021,0.001073624
24/10/2021,0.000372463
25/10/2021,0.000377536
26/10/2021,0.001213241
27/10/2021,0.000679963
28/10/2021,0.000648656
29/10/2021,0.000778913
30/10/2021,0.00089676
31/10/2021,0.000380967
01/11/2021,0.000381058
02/11/2021,0.000701825
03/11/2021,0.002112034
04/11/2021,0.00300315
05/11/2021,0.001694941
06/11/2021,0.001911636
07/11/2021,0.000431816
08/11/2021,0.000394465
09/11/2021,0.001653698
10/11/2021,0.001952866
11/11/2021,0.001892535
12/11/2021,0.001648426
13/11/2021,0.001534691
14/11/2021,0.000461093
15/11/2021,0.000390664
16/11/2021,0.001830212
17/11/2021,0.001153625
18/11/2021,0.000706111
19/11/2021,0.000584292
20/11/2021,0.000702397
21/11/2021,0.000394678
22/11/2021,0.000528408
23/11/2021,0.003464286
24/11/2021,0.003296938
25/11/2021,0.003382278
26/11/2021,0.002552041
27/11/2021,0.002132629
28/11/2021,0.000777745
29/11/2021,0.000827263
30/11/2021,0.003005277
01/12/2021,0.002561522
02/12/2021,0.001782438
03/12/2021,0.002257749
04/12/2021,0.001754771
05/12/2021,0.001775896
06/12/2021,0.00138936
07/12/2021,0.003082562
08/12/2021,0.000845381
09/12/2021,0.000933433
10/12/2021,0.003534101
11/12/2021,0.00077256
12/12/2021,0.000637925
13/12/2021,0.000549158
14/12/2021,0.003061104
15/12/2021,0.003182736
16/12/2021,0.003230036
17/12/2021,0.003216367
18/12/2021,0.00227971
19/12/2021,0.000483663
20/12/2021,0.000448767
21/12/2021,0.002144621
22/12/2021,0.002848217
23/12/2021,0.00218411
24/12/2021,0.000410468
25/12/2021,0.00045916
26/12/2021,0.000613858
27/12/2021,0.000998568
28/12/2021,0.000985846
29/12/2021,0.001316422
30/12/2021,0.001867427
31/12/2021,0.002574973
01/01/2022,0.002734441
02/01/2022,0.004704522
03/01/2022,0.004470761
04/01/2022,0.00280102
05/01/2022,0.00304717
06/01/2022,0.004029416
07/01/2022,0.003709332
08/01/2022,0.003691352
09/01/2022,0.001943621
10/01/2022,0.001516271
11/01/2022,0.003373169
12/01/2022,0.003184021
13/01/2022,0.002827276
14/01/2022,0.002818705
15/01/2022,0.002613782
16/01/2022,0.00089044
17/01/2022,0.000870552
18/01/2022,0.003238654
19/01/2022,0.003181117
20/01/2022,0.003413721
21/01/2022,0.003721775
22/01/2022,0.003633266
23/01/2022,0.000958596
24/01/2022,0.001004378
25/01/2022,0.003673368
26/01/2022,0.003788679
27/01/2022,0.003700993
28/01/2022,0.003603886
29/01/2022,0.003156366
30/01/2022,0.000575098
31/01/2022,0.000383507
01/02/2022,0.001590557
02/02/2022,0.002019724
03/02/2022,0.002023757
04/02/2022,0.002327264
05/02/2022,0.00195751
06/02/2022,0.000566237
07/02/2022,0.000514042
08/02/2022,0.002343856
09/02/2022,0.003270279
10/02/2022,0.003454057
11/02/2022,0.003544655
12/02/2022,0.003494896
13/02/2022,0.000644421
14/02/2022,0.000696426
15/02/2022,0.003090404
16/02/2022,0.003022161
17/02/2022,0.003626265
18/02/2022,0.003498595
19/02/2022,0.003566275
20/02/2022,0.003867876
21/02/2022,0.002864686
22/02/2022,0.004078133
23/02/2022,0.004275789
24/02/2022,0.003871875
25/02/2022,0.004253068
26/02/2022,0.001913927
27/02/2022,0.000554997
28/02/2022,0.000619631
01/03/2022,0.003628095
02/03/2022,0.004695599
03/03/2022,0.004440547
04/03/2022,0.004417051
05/03/2022,0.005274783
06/03/2022,0.000496767
07/03/2022,0.000423167
08/03/2022,0.002006125
09/03/2022,0.000384544
10/03/2022,0.000421396
11/03/2022,0.001274005
12/03/2022,0.001264889
13/03/2022,0.000381806
14/03/2022,0.000432063
15/03/2022,0.001237548
16/03/2022,0.002120281
17/03/2022,0.002231793
18/03/2022,0.001866922
19/03/2022,0.001559038
20/03/2022,0.002316217
21/03/2022,0.0003973
22/03/2022,0.002495018
23/03/2022,0.002508067
24/03/2022,0.002720556
25/03/2022,0.002474459
26/03/2022,0.002370002
27/03/2022,0.001071741
28/03/2022,0.000890301
29/03/2022,0.003164865
30/03/2022,0.003291756
31/03/2022,0.003566341
01/04/2022,0.003839921
02/04/2022,0.004217515
03/04/2022,0.002451994
04/04/2022,0.001445496
05/04/2022,0.003946047
06/04/2022,0.004882332
07/04/2022,0.004690303
08/04/2022,0.005238812
09/04/2022,0.005726399
10/04/2022,0.004172408
11/04/2022,0.004908416
12/04/2022,0.004984264
13/04/2022,0.001915083
14/04/2022,0.004250304
15/04/2022,0.003847353
16/04/2022,0.002549845
17/04/2022,0.001681376
18/04/2022,0.001559512
19/04/2022,0.001655483
20/04/2022,0.002782764
21/04/2022,0.002238689
22/04/2022,0.003171899
23/04/2022,0.001709524
24/04/2022,0.00170204
25/04/2022,0.001823603
26/04/2022,0.001898058
27/04/2022,0.001778512
28/04/2022,0.00111695
29/04/2022,0.0009005
30/04/2022,0.00050803
01/05/2022,0.000499509
02/05/2022,0.000473591
03/05/2022,0.000583644
04/05/2022,0.002106
05/05/2022,0.002010741
06/05/2022,0.002738028
07/05/2022,0.002446995
08/05/2022,0.0005843
09/05/2022,0.000540839
10/05/2022,0.001985915
11/05/2022,0.001724204
12/05/2022,0.00178824
13/05/2022,0.001435049
14/05/2022,0.001321756
15/05/2022,0.000449652
16/05/2022,0.000418824
17/05/2022,0.001445735
18/05/2022,0.000755248
19/05/2022,0.000992587
20/05/2022,0.000843909
21/05/2022,0.000697049
22/05/2022,0.000475381
23/05/2022,0.000434432
24/05/2022,0.002521274
25/05/2022,0.00237541
26/05/2022,0.002205899
27/05/2022,0.000472168
28/05/2022,0.002124373
29/05/2022,0.000959311
30/05/2022,0.001113203
31/05/2022,0.001607865
01/06/2022,0.002464408
02/06/2022,0.001609896
03/06/2022,0.001824787
04/06/2022,0.001127941
05/06/2022,0.001036558
06/06/2022,0.000807627
07/06/2022,0.000520245
08/06/2022,0.001143501
09/06/2022,0.001515314
10/06/2022,0.00183954
11/06/2022,0.001032973
12/06/2022,0.000458281
13/06/2022,0.000387955
14/06/2022,0.000988243
15/06/2022,0.001537851
16/06/2022,0.001056173
17/06/2022,0.001558505
18/06/2022,0.001054034
19/06/2022,0.000444654
20/06/2022,0.000384305
21/06/2022,0.001788433
22/06/2022,0.001899851
23/06/2022,0.001913052
24/06/2022,0.001186021
25/06/2022,0.001566526
26/06/2022,0.0006669
27/06/2022,0.000612329
28/06/2022,0.00203511
29/06/2022,0.001392563
30/06/2022,0.001236201
01/07/2022,0.001329775
02/07/2022,0.001698275
03/07/2022,0.000649092
04/07/2022,0.000656128
05/07/2022,0.001634454
06/07/2022,0.001562006
07/07/2022,0.001305173
08/07/2022,0.00118576
09/07/2022,0.000965409
10/07/2022,0.000714313
11/07/2022,0.000699485
12/07/2022,0.001150127
13/07/2022,0.001485971
14/07/2022,0.001658627
15/07/2022,0.000427507
16/07/2022,0.000784708
17/07/2022,0.000493093
18/07/2022,0.000434843
19/07/2022,0.000825681
20/07/2022,0.000736929
21/07/2022,0.00085418
22/07/2022,0.000960575
23/07/2022,0.000586093
24/07/2022,0.000412359
25/07/2022,0.000380888
26/07/2022,0.000756139
27/07/2022,0.000920308
28/07/2022,0.000623971
29/07/2022,0.000665182
30/07/2022,0.00069683
31/07/2022,0.000407009
01/08/2022,0.000387211
02/08/2022,0.000518286
03/08/2022,0.00068536
04/08/2022,0.000740406
05/08/2022,0.000749894
06/08/2022,0.001180754
07/08/2022,0.000637432
08/08/2022,0.000451067
09/08/2022,0.000638933
10/08/2022,0.000442888
11/08/2022,0.000410776
12/08/2022,0.000748335
13/08/2022,0.000422581
14/08/2022,0.000389311
15/08/2022,0.000400156
16/08/2022,0.000427378
17/08/2022,0.000978488
18/08/2022,0.001012227
19/08/2022,0.00138474
20/08/2022,0.00142186
21/08/2022,0.000830788
22/08/2022,0.000538416
23/08/2022,0.001011911
24/08/2022,0.000991649
25/08/2022,0.000801181
26/08/2022,0.000906708
27/08/2022,0.001020102
28/08/2022,0.000700599
29/08/2022,0.000556462
30/08/2022,0.000890315
31/08/2022,0.000951644
01/09/2022,0.0010269
02/09/2022,0.000677428
03/09/2022,0.000545018
04/09/2022,0.001114778
05/09/2022,0.000555913
06/09/2022,0.000665263
07/09/2022,0.000685796
08/09/2022,0.001201446
09/09/2022,0.00180261
10/09/2022,0.001906992
11/09/2022,0.000761271
12/09/2022,0.000598698
13/09/2022,0.001595648
14/09/2022,0.002079054
15/09/2022,0.001818195
16/09/2022,0.002259686
17/09/2022,0.001350932
18/09/2022,0.000762114
19/09/2022,0.000476291
20/09/2022,0.001786028
21/09/2022,0.001391254
22/09/2022,0.001590293
23/09/2022,0.001880416
24/09/2022,0.002065457
25/09/2022,0.001196036
26/09/2022,0.001129476
27/09/2022,0.003105333
28/09/2022,0.003196603
29/09/2022,0.004830711
30/09/2022,0.008848635
01/10/2022,0.00651853
02/10/2022,0.005698293
03/10/2022,0.005389045
04/10/2022,0.005271208
05/10/2022,0.005389853
06/10/2022,0.005276273
07/10/2022,0.005277545
08/10/2022,0.005256571
09/10/2022,0.005352324
10/10/2022,0.005311368
11/10/2022,0.005192902
12/10/2022,0.00523287
13/10/2022,0.005169346
14/10/2022,0.002126252
15/10/2022,0.000508929
16/10/2022,0.000369757
17/10/2022,0.000399119
18/10/2022,0.000347768
19/10/2022,0.000352894
20/10/2022,0.000353402
21/10/2022,0.000349077
22/10/2022,0.00044495
23/10/2022,0.000980318
24/10/2022,0.000581103
25/10/2022,0.001949122
26/10/2022,0.001426326
27/10/2022,0.001254564
28/10/2022,0.001325647
29/10/2022,0.001107321
30/10/2022,0.000747786
31/10/2022,0.000757513
01/11/2022,0.00176862
02/11/2022,0.00137409
03/11/2022,0.002078567
04/11/2022,0.002549471
05/11/2022,0.003998667
06/11/2022,0.000941077
07/11/2022,0.000682076
08/11/2022,0.002084782
09/11/2022,0.002237229
10/11/2022,0.002505106
11/11/2022,0.002528165
12/11/2022,0.003034186
13/11/2022,0.000991418
14/11/2022,0.000538611
15/11/2022,0.003667291
16/11/2022,0.002896057
17/11/2022,0.003002839
18/11/2022,0.002505197
19/11/2022,0.003178117
20/11/2022,0.000853407
21/11/2022,0.000773347
22/11/2022,0.002807329
23/11/2022,0.002785077
24/11/2022,0.00263089
25/11/2022,0.002886563
26/11/2022,0.002525887
27/11/2022,0.000650148
28/11/2022,0.000538475
29/11/2022,0.002561065
30/11/2022,0.002777542
01/12/2022,0.00255428
02/12/2022,0.002036268
03/12/2022,0.001733946
04/12/2022,0.000484173
05/12/2022,0.000489231
06/12/2022,0.002043088
07/12/2022,0.002429996
08/12/2022,0.002826437
09/12/2022,0.002733266
10/12/2022,0.002371362
11/12/2022,0.000453297
12/12/2022,0.000448191
13/12/2022,0.002702982
14/12/2022,0.001812156
15/12/2022,0.003307222
16/12/2022,0.003827752
17/12/2022,0.004342483
18/12/2022,0.003828037
19/12/2022,0.002679299
20/12/2022,0.002108067
21/12/2022,0.002945406
22/12/2022,0.002174294
23/12/2022,0.002762655
24/12/2022,0.005859322
25/12/2022,0.006807882
26/12/2022,0.004238524
27/12/2022,0.00324585
28/12/2022,0.00473999
29/12/2022,0.004803514
30/12/2022,0.004347933
31/12/2022,0.005079315
01/01/2023,0.001860736
02/01/2023,0.001802071
03/01/2023,0.003947398
04/01/2023,0.003749558
05/01/2023,0.003498689
06/01/2023,0.00353694
07/01/2023,0.003491269
08/01/2023,0.001837501
09/01/2023,0.001349846
10/01/2023,0.004928433
11/01/2023,0.004580384
12/01/2023,0.004648863
13/01/2023,0.00456321
14/01/2023,0.00418624
15/01/2023,0.00378238
16/01/2023,0.002255615
17/01/2023,0.003878757
18/01/2023,0.00417855
19/01/2023,0.003886943
20/01/2023,0.003933173
21/01/2023,0.002918951
22/01/2023,0.000803838
23/01/2023,0.000780887
24/01/2023,0.00327405
25/01/2023,0.0033203
26/01/2023,0.003289952
27/01/2023,0.003625771
28/01/2023,0.003580297
29/01/2023,0.002190857
30/01/2023,0.000567597
31/01/2023,0.003130129
01/02/2023,0.003059345
02/02/2023,0.003160755
03/02/2023,0.003041458
04/02/2023,0.002850933
05/02/2023,0.001221129
06/02/2023,0.000971453
07/02/2023,0.003633738
08/02/2023,0.003154314
09/02/2023,0.003188495
10/02/2023,0.003389123
11/02/2023,0.003020241
12/02/2023,0.001123575
13/02/2023,0.000495552
14/02/2023,0.00324119
15/02/2023,0.003441074
16/02/2023,0.003324213
17/02/2023,0.00311822
18/02/2023,0.003221429
19/02/2023,0.001140389
20/02/2023,0.000679114
21/02/2023,0.003245878
22/02/2023,0.003478767
23/02/2023,0.003085911
24/02/2023,0.003397259
25/02/2023,0.003302114
26/02/2023,0.000716201
27/02/2023,0.001102969
28/02/2023,0.003048102
01/03/2023,0.002848516
02/03/2023,0.003299447
03/03/2023,0.002868412
04/03/2023,0.003166818
05/03/2023,0.000416687
06/03/2023,0.000417127
07/03/2023,0.002997187
08/03/2023,0.003357303
09/03/2023,0.00147406
10/03/2023,0.002291392
11/03/2023,0.003303788
12/03/2023,0.001790171
13/03/2023,0.001650781
14/03/2023,0.003867592
15/03/2023,0.005376131
16/03/2023,0.004505858
17/03/2023,0.003619195
18/03/2023,0.004016095
19/03/2023,0.002919819
20/03/2023,0.002360068
21/03/2023,0.003696149
22/03/2023,0.003748094
23/03/2023,0.002761026
24/03/2023,0.004040144
25/03/2023,0.003876459
26/03/2023,0.002736759
27/03/2023,0.002427217
28/03/2023,0.004459671
29/03/2023,0.004185101
30/03/2023,0.004152442
31/03/2023,0.004165429
01/04/2023,0.003980424
02/04/2023,0.00258672
03/04/2023,0.002746994
04/04/2023,0.003650894
05/04/2023,0.003390583
06/04/2023,0.003598023
07/04/2023,0.003316998
08/04/2023,0.002781305
09/04/2023,0.002118113
10/04/2023,0.0018105
11/04/2023,0.00178233
12/04/2023,0.00367388
13/04/2023,0.003408339
14/04/2023,0.004152911
15/04/2023,0.002712421
16/04/2023,0.002274293
17/04/2023,0.002220903
18/04/2023,0.003552373
19/04/2023,0.003566366
20/04/2023,0.004018239
21/04/2023,0.004266557
22/04/2023,0.004392666
23/04/2023,0.003574118
24/04/2023,0.002344153
25/04/2023,0.003659178
26/04/2023,0.003329631
27/04/2023,0.003635591
28/04/2023,0.003718826
29/04/2023,0.003546006
30/04/2023,0.003981085
01/05/2023,0.00334353
02/05/2023,0.005032361
03/05/2023,0.005532547
04/05/2023,0.005107128
05/05/2023,0.004990195
06/05/2023,0.004299741
07/05/2023,0.003632399
08/05/2023,0.003176879
09/05/2023,0.004651908
10/05/2023,0.003431424
11/05/2023,0.005633961
12/05/2023,0.004877047
13/05/2023,0.005202086
14/05/2023,0.004765952
15/05/2023,0.004207791
16/05/2023,0.004540186
17/05/2023,0.004020388
18/05/2023,0.002990411
19/05/2023,0.002074674
20/05/2023,0.001862295
21/05/2023,0.001589139
22/05/2023,0.001560155
23/05/2023,0.001602467
24/05/2023,0.00151711
25/05/2023,0.001290031
26/05/2023,0.001434988
27/05/2023,0.000935069
28/05/2023,0.000609998
29/05/2023,0.00058716
30/05/2023,0.000571085
31/05/2023,0.001057739
01/06/2023,0.00102076
02/06/2023,0.001003988
03/06/2023,0.000611444
04/06/2023,0.000561981
05/06/2023,0.000535847
06/06/2023,0.001801585
07/06/2023,0.001904767
08/06/2023,0.002028794
09/06/2023,0.001953159
10/06/2023,0.001982104
11/06/2023,0.001166729
12/06/2023,0.001109747
13/06/2023,0.001572279
14/06/2023,0.001561018
15/06/2023,0.001558522
16/06/2023,0.001944797
17/06/2023,0.002039315
18/06/2023,0.001725825
19/06/2023,0.001255422
20/06/2023,0.001756286
21/06/2023,0.002154625
22/06/2023,0.002078942
23/06/2023,0.001426481
24/06/2023,0.002184131
25/06/2023,0.001791169
26/06/2023,0.001153234
27/06/2023,0.00172423
28/06/2023,0.002217373
29/06/2023,0.001954215
30/06/2023,0.002485103
01/07/2023,0.003167005
02/07/2023,0.000656543
03/07/2023,0.000503157
04/07/2023,0.001875572
05/07/2023,0.002108846
06/07/2023,0.00166696
07/07/2023,0.001657817
